总价,单价,地区,名称,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,楼层高度,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,房管局核验码
208.0,8656,黄陂 盘龙城 三至四环,巢上城锦园,5室2厅1厨3卫,中楼层 (共4层),240.32㎡,复式,218.43㎡,板楼,东南,钢混结构,毛坯,暂无数据,无,暂无数据,2023-07-24,商品房,2013-04-24,普通住宅,满五年,非共有,"
                                有抵押 业主自还
                              ",已上传房本照片,20201212YXqDU
108.0,9872,黄陂 汉口北 三至四环,天纵时代城,3室2厅1厨2卫,高楼层 (共25层),109.41㎡,平层,81.55㎡,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-11-07,商品房,2022-05-27,普通住宅,未满两年,非共有,"
                                有抵押
                              ",已上传房本照片,20231106Igg7f
370.0,13569,黄陂 盘龙城 三至四环,恒达盘龙湾桂苑,4室1厅1厨2卫,低楼层 (共3层),272.69㎡,复式,暂无数据,板楼,南 北,钢混结构,其他,暂无数据,无,暂无数据,2023-08-02,商品房,2019-08-16,普通住宅,满两年,共有,"
                                有抵押
                              ",已上传房本照片,20230816S6OMs
420.0,18924,黄陂 盘龙城 三至四环,宝安中国院子,4室2厅1厨4卫,低楼层 (共3层),221.95㎡,复式,221.95㎡,塔楼,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-09-22,商品房,2014-04-02,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20220822Hne5b
102.0,9103,黄陂 盘龙城 ,巢上城俊园,3室2厅1厨2卫,高楼层 (共31层),112.06㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,暂无数据,2023-11-25,商品房,2018-03-02,普通住宅,满五年,非共有,"
                                有抵押 25万元 农行 业主自还
                              ",已上传房本照片,20231128Mpj8D
115.0,10383,黄陂 盘龙城 ,日月山水东区,3室2厅1厨2卫,低楼层 (共6层),110.76㎡,平层,暂无数据,板楼,南,钢混结构,其他,一梯两户,有,暂无数据,2023-12-04,商品房,2014-06-24,普通住宅,满五年,非共有,"
                                暂无数据
                              ",已上传房本照片,20200730H6JDM
110.0,9418,黄陂 盘龙城 三至四环,F水星城,3室2厅1厨2卫,中楼层 (共17层),116.81㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯三户,有,暂无数据,2022-05-22,商品房,2022-05-07,普通住宅,未满两年,共有,"
                                有抵押 50万元 中国银行 业主自还
                              ",已上传房本照片,20220522pbdiA
108.0,8484,黄陂 盘龙城 ,名流人和天地五期,3室2厅1厨2卫,中楼层 (共32层),127.3㎡,平层,98.71㎡,板楼,南,钢混结构,精装,两梯五户,有,暂无数据,2023-12-09,商品房,2013-06-01,普通住宅,满五年,非共有,"
                                有抵押 20万元 业主自还
                              ",已上传房本照片,20230411PbrNA
117.0,10342,黄陂 前川 四环外,板桥逸景,3室2厅1厨2卫,低楼层 (共33层),113.14㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-12-26,商品房,2022-04-15,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230202km1Q0	
130.0,9845,黄陂 汉口北 三至四环,卓尔生活城,3室2厅1厨2卫,高楼层 (共18层),132.06㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,暂无数据,2023-12-24,商品房,2017-09-23,普通住宅,满五年,共有,"
                                有抵押 金融公司垫资
                              ",已上传房本照片,20230610WLA4P
118.0,9474,黄陂 盘龙城 ,日月山水西区,3室1厅1厨2卫,低楼层 (共11层),124.56㎡,平层,103.1㎡,板楼,南,钢混结构,简装,一梯两户,有,暂无数据,2023-12-26,商品房,2015-09-30,普通住宅,满五年,非共有,"
                                有抵押
                              ",已上传房本照片,20210524NfTFE
130.0,12060,黄陂 盘龙城 三至四环,尚璟瑞府,3室2厅1厨2卫,低楼层 (共15层),107.8㎡,平层,暂无数据,板楼,东南,钢混结构,其他,一梯三户,有,暂无数据,2023-12-21,商品房,2021-06-17,普通住宅,满两年,非共有,"
                                有抵押 40万元 建行 业主自还
                              ",已上传房本照片,20231221jdysx
120.0,9434,黄陂 武湖 ,联投汉口郡二期,3室2厅1厨2卫,低楼层 (共32层),127.2㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,暂无数据,2023-12-23,商品房,2020-09-18,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20240104HibAQ
102.0,8101,黄陂 盘龙城 三至四环,恒大龙城,3室2厅1厨2卫,高楼层 (共15层),125.92㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,一梯四户,有,暂无数据,2023-12-01,商品房,2021-01-04,普通住宅,满两年,共有,"
                                有抵押
                              ",已上传房本照片,202309243eo8o
425.0,17141,黄陂 盘龙城 ,恒达盘龙湾竹苑,4室2厅1厨3卫,低楼层 (共1层),247.95㎡,复式,暂无数据,板楼,北 南,钢混结构,精装,暂无数据,无,暂无数据,2023-12-08,商品房,2020-06-18,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230330BVZos
130.0,12060,黄陂 盘龙城 三至四环,尚璟瑞府,3室2厅1厨2卫,低楼层 (共15层),107.8㎡,平层,暂无数据,板楼,东南,钢混结构,其他,一梯三户,有,暂无数据,2023-12-21,商品房,2021-06-17,普通住宅,满两年,非共有,"
                                有抵押 40万元 建行 业主自还
                              ",已上传房本照片,20231221jdysx
110.0,8718,黄陂 盘龙城 三至四环,恒大龙城,3室2厅1厨2卫,高楼层 (共12层),126.19㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,一梯四户,有,暂无数据,2023-12-25,商品房,2021-08-08,普通住宅,满两年,共有,"
                                有抵押
                              ",已上传房本照片,202309243eo8o
108.0,8550,黄陂 盘龙城 三至四环,恒大名都,3室2厅1厨2卫,高楼层 (共32层),126.33㎡,平层,98.12㎡,板楼,南,钢混结构,其他,两梯三户,有,暂无数据,2023-12-27,商品房,2018-08-30,普通住宅,满五年,共有,"
                                有抵押 客户偿还
                              ",已上传房本照片,20231227pycjM
258.0,11868,黄陂 盘龙城 三至四环,恒大名都,7室2厅1厨3卫,低楼层 (共3层),217.4㎡,复式,暂无数据,板楼,南,框架结构,简装,暂无数据,无,暂无数据,2023-12-25,商品房,2016-09-05,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20201130bnk4Q
110.0,8703,黄陂 盘龙城 三至四环,恒大名都,3室2厅1厨2卫,中楼层 (共32层),126.4㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯六户,有,暂无数据,2023-12-27,商品房,2018-04-12,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20231230YfL1k
110.0,10283,黄陂 盘龙城 三至四环,五矿澜悦云玺,3室2厅1厨1卫,低楼层 (共13层),106.98㎡,平层,暂无数据,板楼,南 北,框架结构,精装,一梯四户,有,暂无数据,2023-11-18,商品房,2023-04-04,普通住宅,未满两年,非共有,"
                                有抵押
                              ",已上传房本照片,20231204h2sJK
105.0,6703,黄陂 盘龙城 三至四环,恒大名都,4室2厅1厨2卫,低楼层 (共32层),156.66㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯三户,有,暂无数据,2023-11-20,商品房,2023-12-22,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20220507CRcyN
130.0,11973,黄陂 汉口北 三至四环,天纵时代城,3室2厅1厨2卫,高楼层 (共31层),108.58㎡,平层,暂无数据,板塔结合,南 北,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-12-21,商品房,2022-10-24,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20231221rJLCp
125.0,10553,黄陂 汉口北 三至四环,天纵时代城,3室2厅1厨2卫,低楼层 (共27层),118.45㎡,平层,暂无数据,板塔结合,南,钢混结构,毛坯,两梯四户,有,暂无数据,2023-12-20,商品房,2023-11-23,普通住宅,未满两年,非共有,"
                                有抵押 80万元 中国银行  业主自还
                              ",已上传房本照片,20231220AMXV1
110.0,12692,黄陂 盘龙城 三至四环,珩生领袖城,3室3厅1厨2卫,高楼层 (共11层),86.67㎡,复式,73.89㎡,板楼,南,钢混结构,其他,一梯四户,有,暂无数据,2023-12-31,商品房,2013-05-29,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202401037KotV
119.0,8690,黄陂 盘龙城 三至四环,歌林花园,3室2厅1厨2卫,低楼层 (共18层),136.95㎡,平层,暂无数据,板楼,南,钢混结构,简装,两梯四户,有,暂无数据,2023-12-31,商品房,2024-01-01,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20201112hyhxs
108.0,8316,黄陂 盘龙城 ,天汇龙城龙湖苑,3室2厅1厨2卫,高楼层 (共24层),129.88㎡,平层,101.81㎡,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-12-20,商品房,2022-01-18,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202312203qQRu
458.0,19820,黄陂 盘龙城 三至四环,F天下,5室3厅1厨3卫,低楼层 (共3层),231.09㎡,复式,暂无数据,板楼,南 北,钢混结构,毛坯,暂无数据,无,暂无数据,2023-12-27,商品房,2018-06-07,普通住宅,满五年,非共有,"
                                有抵押 业主自还
                              ",已上传房本照片,20181109FMRIR 
110.0,8693,黄陂 盘龙城 ,天汇龙城龙华苑,3室1厅1厨2卫,中楼层 (共31层),126.54㎡,平层,暂无数据,暂无数据,东南,钢混结构,精装,暂无数据,暂无数据,暂无数据,2024-01-01,商品房,2023-02-21,普通住宅,未满两年,非共有,"
                                有抵押 25万元 工商银行 业主自还
                              ",已上传房本照片,20230917uUjH8
136.0,9453,黄陂 盘龙城 三至四环,恒大名都,4室2厅1厨2卫,中楼层 (共32层),143.87㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,暂无数据,2023-11-29,商品房,2017-08-14,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20231128bDPCX
118.0,8801,黄陂 盘龙城 ,天汇龙城龙湖苑,3室2厅1厨2卫,中楼层 (共46层),134.09㎡,平层,暂无数据,板楼,南,混合结构,毛坯,两梯三户,有,暂无数据,2023-12-21,商品房,2024-01-12,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20240116ak6Wk
110.0,8812,黄陂 盘龙城 三至四环,盘龙新天地二期,3室2厅1厨2卫,低楼层 (共6层),124.83㎡,平层,111.44㎡,板楼,南 北,钢混结构,精装,一梯两户,有,暂无数据,2023-11-13,商品房,2014-11-06,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20211008PRxBf
105.0,8032,黄陂 盘龙城 ,天汇龙城龙湖苑,3室2厅1厨2卫,低楼层 (共34层),130.73㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-12-13,商品房,2021-12-21,普通住宅,满两年,非共有,"
                                有抵押 66万元
                              ",已上传房本照片,20220224YZiF7
105.0,8032,黄陂 盘龙城 ,天汇龙城龙湖苑,3室2厅1厨2卫,低楼层 (共34层),130.73㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-12-13,商品房,2021-12-21,普通住宅,满两年,非共有,"
                                有抵押 66万元
                              ",已上传房本照片,20220224YZiF7
110.0,8807,黄陂 盘龙城 三至四环,恒大名都,3室2厅1厨2卫,低楼层 (共32层),124.91㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯六户,有,暂无数据,2024-01-03,商品房,2017-10-10,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20240104AivI6
110.0,10497,黄陂 盘龙城 三至四环,尚璟瑞府,3室2厅1厨2卫,中楼层 (共15层),104.8㎡,平层,暂无数据,板楼,南,钢混结构,精装,暂无数据,暂无数据,暂无数据,2022-01-01,商品房,2023-12-28,普通住宅,未满两年,非共有,"
                                有抵押 80万元
                              ",已上传房本照片,20240104cyBCx
123.0,9345,黄陂 盘龙城 三至四环,一品国际,3室2厅1厨2卫,中楼层 (共22层),131.63㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯三户,有,暂无数据,2024-01-10,商品房,2018-01-15,普通住宅,满五年,非共有,"
                                有抵押 贷款还有30万左右
                              ",已上传房本照片,20240115Na5iw
123.0,9345,黄陂 盘龙城 三至四环,一品国际,3室2厅1厨2卫,中楼层 (共22层),131.63㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯三户,有,暂无数据,2024-01-10,商品房,2018-01-15,普通住宅,满五年,非共有,"
                                有抵押 贷款还有30万左右
                              ",已上传房本照片,20240115Na5iw
178.0,10997,黄陂 盘龙城 三至四环,临空香廷,4室2厅1厨2卫,低楼层 (共6层),161.87㎡,平层,131.99㎡,板楼,南 北,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-12-21,商品房,2021-09-22,普通住宅,满两年,共有,"
                                有抵押 60万元
                              ",已上传房本照片,20231221PQ1Xl
110.0,8939,黄陂 盘龙城 三至四环,龙城.天居园,3室2厅1厨2卫,中楼层 (共6层),123.06㎡,平层,108.8㎡,板楼,南 北,钢混结构,精装,暂无数据,无,暂无数据,2024-01-03,商品房,2009-04-26,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230918IbgKR
110.0,11513,黄陂 盘龙城 三至四环,山海观,3室2厅1厨1卫,中楼层 (共34层),95.55㎡,平层,78.5㎡,板楼,南,钢混结构,精装,两梯五户,有,暂无数据,2024-01-01,商品房,2021-02-02,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20240114dY0HF
108.0,8078,黄陂 盘龙城 ,F、空港中心城,3室2厅1厨2卫,高楼层 (共30层),133.7㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,暂无数据,2024-01-03,商品房,2014-01-03,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20240103g8GhM
137.0,10741,黄陂 黄陂其它 三至四环,御湖园,4室2厅1厨2卫,低楼层 (共16层),127.55㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯三户,有,暂无数据,2023-11-18,商品房,2022-08-15,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20231216Lcgox	
137.0,10741,黄陂 黄陂其它 三至四环,御湖园,4室2厅1厨2卫,低楼层 (共16层),127.55㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯三户,有,暂无数据,2023-11-18,商品房,2022-08-15,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20231216Lcgox	
108.0,12183,黄陂 盘龙城 三至四环,鼎鑫摩卡小镇,3室1厅1厨1卫,中楼层 (共11层),88.65㎡,平层,72.91㎡,板楼,南,钢混结构,精装,两梯三户,有,暂无数据,2024-01-09,商品房,2015-07-20,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20240110n7oYf
178.0,10997,黄陂 盘龙城 三至四环,临空香廷,4室2厅1厨2卫,低楼层 (共6层),161.87㎡,平层,131.99㎡,板楼,南 北,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-12-21,商品房,2021-09-22,普通住宅,满两年,共有,"
                                有抵押 60万元
                              ",已上传房本照片,20231221PQ1Xl
127.0,9957,黄陂 盘龙城 ,天汇龙城龙华苑,3室2厅1厨2卫,高楼层 (共33层),127.55㎡,平层,暂无数据,板楼,东南 南,钢混结构,精装,两梯四户,有,暂无数据,2023-05-21,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押 80万元 业主自还
                              ",未上传房本照片,20230917uUjH8
108.0,8407,黄陂 汉口北 ,龙辰丽湾,3室2厅1厨2卫,中楼层 (共11层),128.47㎡,平层,107.93㎡,板塔结合,南,钢混结构,精装,一梯三户,有,暂无数据,2023-11-25,商品房,2012-08-15,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230611M7rlH
125.0,8810,黄陂 武湖 四环外,清能正荣府,4室2厅1厨2卫,高楼层 (共6层),141.89㎡,平层,暂无数据,板楼,南 西 北,钢混结构,精装,暂无数据,暂无数据,暂无数据,2022-05-09,商品房,2024-01-03,普通住宅,未满两年,非共有,"
                                有抵押 90万元 建行
                              ",已上传房本照片,20240104ZhNqy
107.0,8099,黄陂 盘龙城 ,天汇龙城龙湖苑,3室2厅1厨2卫,高楼层 (共33层),132.13㎡,平层,101.89㎡,板楼,东 南,钢混结构,其他,两梯三户,有,暂无数据,2023-12-25,商品房,2022-01-20,普通住宅,满两年,非共有,"
                                有抵押 72万元 金融公司垫资
                              ",已上传房本照片,20220629SyG0d
203.0,8571,黄陂 盘龙城 三至四环,金阳南山里,5室2厅1厨2卫,低楼层 (共5层),236.86㎡,复式,暂无数据,板楼,南 北,钢混结构,毛坯,一梯两户,有,暂无数据,2023-12-28,商品房,2020-06-01,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20210714xpOVF
104.8,9348,黄陂 盘龙城 三至四环,恒达·盘龙湾荷苑,3室2厅2厨2卫,低楼层 (共9层),112.12㎡,平层,暂无数据,板塔结合,南,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2023-12-19,商品房,2019-07-11,普通住宅,满两年,共有,"
                                有抵押 52万元 金融公司垫资
                              ",已上传房本照片,20231219uA1Jt
120.0,9808,黄陂 盘龙城 三至四环,凤凰水岸公馆,4室2厅1厨2卫,高楼层 (共14层),122.36㎡,平层,暂无数据,板楼,南,钢混结构,其他,一梯两户,有,暂无数据,2024-01-11,商品房,2021-07-02,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20240111nqxBp
125.0,11491,黄陂 盘龙城 三至四环,天纵城,3室2厅1厨2卫,高楼层 (共34层),108.79㎡,平层,84.54㎡,板楼,南 北,钢混结构,精装,两梯四户,有,暂无数据,2023-12-19,商品房,2017-12-19,普通住宅,满五年,非共有,"
                                有抵押 35万元 中国银行
                              ",已上传房本照片,20231219cSq4m
220.0,9750,黄陂 盘龙城 三至四环,罗纳河谷,5室2厅1厨2卫,高楼层 (共4层),225.66㎡,复式,暂无数据,板楼,南 北,钢混结构,精装,暂无数据,无,暂无数据,2024-01-04,商品房,2016-12-23,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20200822mJYoX
150.0,11719,黄陂 盘龙城 三至四环,天纵城,4室2厅1厨2卫,低楼层 (共33层),128㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-12-27,商品房,2021-07-20,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20211008D0luv
116.0,9767,黄陂 盘龙城 三至四环,恒达盘龙湾梅苑,3室2厅1厨2卫,中楼层 (共9层),118.77㎡,平层,暂无数据,板塔结合,南 北,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2023-12-06,商品房,2023-10-18,普通住宅,未满两年,非共有,"
                                有抵押 70万元 交通银行 客户偿还
                              ",已上传房本照片,"
20231206VcB7f "
120.0,9335,黄陂 盘龙城 ,天汇龙城龙湖苑,3室2厅1厨2卫,中楼层 (共33层),128.56㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,两梯四户,有,暂无数据,2023-12-27,商品房,2020-12-29,普通住宅,满两年,共有,"
                                有抵押 80万元 农商行 客户偿还
                              ",已上传房本照片,20210108tbqAy
120.0,12154,黄陂 盘龙城 ,天汇龙城龙湖苑,3室2厅1厨1卫,低楼层 (共33层),98.74㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2024-01-11,商品房,2020-12-21,普通住宅,满两年,共有,"
                                有抵押
                              ",已上传房本照片,202401128n0J5
229.2,11045,黄陂 盘龙城 三至四环,巢上城锦园,4室2厅1厨2卫,中楼层 (共4层),207.53㎡,复式,暂无数据,板楼,南,钢混结构,其他,暂无数据,无,暂无数据,2023-12-27,商品房,2018-11-26,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230907ESQ9b
110.0,7575,黄陂 盘龙城 ,F阳光城,3室2厅1厨2卫,高楼层 (共18层),145.22㎡,平层,119.9㎡,板楼,南 北,钢混结构,精装,两梯四户,有,暂无数据,2023-12-31,商品房,2011-03-11,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202302231K4cO
118.0,9036,黄陂 盘龙城 三至四环,天纵城,4室2厅2厨2卫,低楼层 (共34层),130.59㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,两梯四户,有,暂无数据,2023-12-16,商品房,2021-07-07,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230530oRFV2
112.0,9023,黄陂 盘龙城 三至四环,恒大名都,3室2厅1厨2卫,高楼层 (共32层),124.13㎡,平层,101.9㎡,板楼,南,钢混结构,精装,两梯六户,有,暂无数据,2023-11-07,商品房,2015-09-22,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,2023112879L4B
150.0,10470,黄陂 武湖 三至四环,南德长江城,4室2厅1厨2卫,中楼层 (共30层),143.28㎡,平层,暂无数据,板楼,南 北,混合结构,精装,两梯三户,有,暂无数据,2024-01-11,商品房,2022-03-16,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20240113RD6Q2
110.0,9871,黄陂 盘龙城 ,香奈天鹅湖,3室2厅1厨2卫,低楼层 (共6层),111.44㎡,复式,暂无数据,板楼,南,钢混结构,精装,暂无数据,无,暂无数据,2023-12-30,商品房,2020-10-16,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20221116Sp3LT
200.0,12235,黄陂 盘龙城 三至四环,临空香廷,4室2厅1厨2卫,低楼层 (共6层),163.47㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,暂无数据,暂无数据,暂无数据,2024-01-10,商品房,2023-05-26,普通住宅,未满两年,非共有,"
                                有抵押 120万元 交行
                              ",已上传房本照片,20240110alPka
680.0,33171,黄陂 盘龙城 三至四环,珑璟轩,6室2厅1厨3卫,低楼层 (共3层),205㎡,复式,暂无数据,板楼,南,钢混结构,精装,暂无数据,无,暂无数据,2023-12-05,商品房,2018-12-12,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20231208Ua3tn
126.0,9351,黄陂 盘龙城 ,汉口湖畔洋房,4室2厅1厨2卫,低楼层 (共9层),134.75㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,暂无数据,无,暂无数据,2024-01-19,商品房,2017-12-18,普通住宅,满五年,共有,"
                                有抵押 15万元 建设银行 业主自还
                              ",已上传房本照片,20230629y3LKQ
112.0,8730,黄陂 盘龙城 三至四环,鼎鑫摩卡小镇,3室2厅1厨2卫,高楼层 (共34层),128.3㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,暂无数据,2023-12-27,商品房,2021-03-18,普通住宅,满两年,非共有,"
                                有抵押 52万元 建行 金融公司垫资
                              ",已上传房本照片,20210708tG0go
110.0,8287,黄陂 盘龙城 ,天汇龙城龙湖苑,3室2厅1厨2卫,中楼层 (共46层),132.74㎡,平层,暂无数据,板塔结合,南,钢混结构,其他,三梯四户,有,暂无数据,2023-12-19,商品房,2022-01-06,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,2024010202EvF
140.0,8655,黄陂 盘龙城 ,F阳光城,4室2厅1厨2卫,中楼层 (共18层),161.77㎡,平层,暂无数据,塔楼,南 北,钢混结构,其他,两梯两户,有,暂无数据,2023-11-07,商品房,2017-10-23,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,	20230605XSnO8
110.0,8642,黄陂 盘龙城 ,名流人和天地五期,3室2厅1厨2卫,中楼层 (共32层),127.3㎡,平层,98.71㎡,板楼,东南,钢混结构,精装,两梯五户,有,暂无数据,2024-01-12,商品房,2014-07-15,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20240112JGiqB
268.0,12952,黄陂 盘龙城 三至四环,恒大名都,4室2厅1厨3卫,低楼层 (共3层),206.92㎡,暂无数据,206㎡,板楼,东南,框架结构,其他,暂无数据,无,暂无数据,2024-01-06,商品房,2013-10-16,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20200601SOjfj
130.0,9260,黄陂 盘龙城 ,F、空港中心城,4室2厅1厨2卫,高楼层 (共30层),140.4㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,暂无数据,2023-12-15,商品房,2016-07-04,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230311YwijH
133.0,7559,黄陂 盘龙城 三至四环,珩生领袖城,4室2厅1厨2卫,中楼层 (共18层),175.95㎡,平层,150.65㎡,板楼,南,钢混结构,其他,两梯两户,有,暂无数据,2024-01-17,商品房,2013-11-04,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20240119Gv48v
138.0,10681,黄陂 盘龙城 四环外,天汇龙城三期,3室2厅1厨2卫,高楼层 (共34层),129.21㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2024-01-04,商品房,2021-01-02,普通住宅,满两年,共有,"
                                有抵押
                              ",已上传房本照片,20240117GOE46
123.0,9310,黄陂 盘龙城 ,天汇龙城龙湖苑,3室2厅1厨2卫,中楼层 (共33层),132.13㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯三户,有,暂无数据,2023-12-29,商品房,2022-02-28,普通住宅,未满两年,非共有,"
                                有抵押 60万元 / 客户偿还
                              ",已上传房本照片,20220325o74CD
136.0,9685,黄陂 盘龙城 三至四环,恒大龙城,4室2厅1厨2卫,高楼层 (共6层),140.43㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,暂无数据,无,暂无数据,2024-01-09,商品房,2017-01-18,普通住宅,满五年,非共有,"
                                有抵押 30万元
                              ",已上传房本照片,202103029jDAV
103.0,8674,黄陂 武湖 三至四环,南德长江城,3室2厅1厨2卫,中楼层 (共31层),118.75㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,暂无数据,暂无数据,暂无数据,2023-12-19,商品房,2023-10-04,普通住宅,未满两年,共有,"
                                有抵押 40万元 邮政银行
                              ",已上传房本照片,2023121500vVT
115.0,7341,黄陂 盘龙城 三至四环,恒大名都,4室2厅1厨2卫,高楼层 (共32层),156.66㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯三户,有,暂无数据,2024-01-02,商品房,2021-06-30,普通住宅,满两年,共有,"
                                有抵押 5万元 还有一年贷款 业主自还
                              ",已上传房本照片,202401053byKm
115.0,8704,黄陂 盘龙城 ,天汇龙城龙湖苑,3室2厅1厨2卫,中楼层 (共33层),132.13㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯三户,有,暂无数据,2023-12-08,商品房,2022-03-31,普通住宅,未满两年,非共有,"
                                有抵押 70万元 组合 金融公司垫资
                              ",已上传房本照片,20231209cXIKW
108.0,7583,黄陂 盘龙城 四环外,天汇龙城三期,4室2厅1厨2卫,高楼层 (共25层),142.43㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,两梯三户,有,暂无数据,2023-12-10,商品房,2021-01-01,普通住宅,满两年,共有,"
                                有抵押 40万元 客户偿还
                              ",已上传房本照片,202112228iGRB
119.0,11187,黄陂 盘龙城 三至四环,五矿澜悦云玺,3室2厅1厨2卫,中楼层 (共14层),106.38㎡,平层,暂无数据,板楼,南 北,框架结构,其他,暂无数据,暂无数据,暂无数据,2024-01-01,商品房,2022-09-04,普通住宅,未满两年,非共有,"
                                有抵押
                              ",已上传房本照片,20240102WDFyw
