总价,单价,地区,名称,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,楼层高度,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,房管局核验码
35.0,4704,汉南 汉南其它 ,碧栖轩,2室2厅1厨1卫,中楼层 (共5层),74.41㎡,平层,暂无数据,暂无数据,南 北,混合结构,其他,暂无数据,暂无数据,暂无数据,2023-12-31,商品房,2019-12-11,普通住宅,满两年,共有,"
                                暂无数据
                              ",已上传房本照片,	20231030KPwiK
85.0,6589,汉南 汉南其它 四环外,碧桂园凤凰湾,4室2厅1厨2卫,低楼层 (共33层),129.02㎡,平层,102.76㎡,板楼,南 北,钢混结构,精装,两梯四户,有,暂无数据,2024-01-01,商品房,2021-01-01,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20210925QfiLg
49.0,5147,汉南 汉南其它 ,绿地城北岛孝贤坊,3室1厅1厨2卫,中楼层 (共7层),95.21㎡,平层,暂无数据,暂无数据,南 北,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2024-01-18,商品房,2024-01-17,普通住宅,未满两年,共有,"
                                有抵押
                              ",已上传房本照片,20230412I9Xfr
46.5,5368,汉南 汉南其它 ,绿地城协子河畔A,3室2厅1厨1卫,低楼层 (共34层),86.63㎡,平层,67.74㎡,板塔结合,南,钢混结构,精装,暂无数据,暂无数据,暂无数据,2024-01-17,商品房,2021-05-13,普通住宅,满两年,非共有,"
                                有抵押 15万元
                              ",已上传房本照片,20230515rx4x0
46.0,5176,汉南 汉南其它 四环外,航城丽都,2室2厅1厨1卫,中楼层 (共18层),88.88㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,两梯四户,有,暂无数据,2024-01-05,商品房,2021-04-01,普通住宅,满两年,共有,"
                                有抵押
                              ",已上传房本照片,20240106pB8wq
86.0,5874,汉南 汉南其它 四环外,碧桂园凰城悦山湖,4室2厅1厨2卫,高楼层 (共18层),146.41㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,暂无数据,暂无数据,暂无数据,2023-12-28,商品房,2021-01-01,普通住宅,满两年,非共有,"
                                有抵押 70万元 交通
                              ",已上传房本照片,20240101T5j6Y
55.0,3790,汉南 汉南其它 ,碧桂园翠堤春晓,4室2厅1厨2卫,中楼层 (共18层),145.15㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,两梯四户,有,暂无数据,2023-11-27,商品房,2021-05-13,普通住宅,满两年,非共有,"
                                暂无数据
                              ",已上传房本照片,20210710N4pjR
74.0,5790,汉南 汉南其它 四环外,新城庭瑞君悦观澜,4室2厅1厨2卫,低楼层 (共34层),127.82㎡,平层,101.88㎡,板楼,南 北,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2023-12-14,商品房,2023-03-21,普通住宅,未满两年,非共有,"
                                有抵押 62万元 中国银行 金融公司垫资
                              ",已上传房本照片,20231216a5Acf
79.0,5988,汉南 汉南其它 四环外,星悦湾,3室2厅1厨2卫,高楼层 (共28层),131.95㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-12-17,商品房,2021-12-03,普通住宅,满两年,共有,"
                                有抵押 40万元 农村商业银行 业主自还
                              ",已上传房本照片,20230816HUefW
75.0,5796,汉南 汉南其它 四环外,碧桂园凰城悦山湖,4室2厅1厨2卫,低楼层 (共34层),129.4㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,暂无数据,2023-11-30,商品房,2023-02-11,普通住宅,未满两年,非共有,"
                                有抵押 68万元
                              ",已上传房本照片,20230827LCaPJ
48.4,5500,汉南 汉南其它 ,绿地城协子河畔A,3室2厅1厨1卫,低楼层 (共34层),87.88㎡,平层,暂无数据,板楼,东南,钢混结构,精装,两梯四户,有,暂无数据,2023-12-08,商品房,2021-12-03,普通住宅,满两年,共有,"
                                有抵押 28万元 建行
                              ",已上传房本照片,202312098TZ38
71.0,5476,汉南 汉南其它 四环外,汉南天地,3室2厅1厨2卫,高楼层 (共33层),129.67㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,两梯三户,有,暂无数据,2023-12-23,商品房,2023-08-04,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20231023wTBNR
68.0,5991,汉南 汉南其它 四环外,新城庭瑞君悦观澜,3室2厅1厨2卫,低楼层 (共48层),113.52㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2023-11-22,商品房,2023-11-18,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20231130t60ky
78.0,5817,汉南 汉南其它 四环外,新城庭瑞君悦观澜,4室2厅1厨2卫,高楼层 (共48层),134.11㎡,平层,101.49㎡,板楼,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-12-24,商品房,2022-01-24,普通住宅,满两年,非共有,"
                                有抵押 64万元 中国银行 金融公司垫资
                              ",已上传房本照片,20231225j686m
63.0,6141,汉南 汉南其它 四环外,圣特立国际花园,3室2厅1厨1卫,高楼层 (共10层),102.59㎡,平层,暂无数据,暂无数据,南 北,钢混结构,其他,暂无数据,暂无数据,暂无数据,2024-01-11,商品房,2017-07-31,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20240121bDtbA
50.0,4700,汉南 汉南其它 四环外,依云水岸,3室2厅1厨2卫,中楼层 (共34层),106.39㎡,平层,82㎡,板楼,南 北,钢混结构,毛坯,两梯四户,有,暂无数据,2024-01-06,商品房,2024-01-04,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20240107nrVUs
50.0,4750,汉南 汉南其它 四环外,圆梦08庄园1-3期,3室2厅1厨1卫,中楼层 (共11层),105.28㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,暂无数据,暂无数据,暂无数据,2023-10-29,商品房,2021-10-12,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230703IHLTg
90.0,6288,汉南 汉南其它 四环外,碧桂园凤凰湾,4室2厅1厨2卫,低楼层 (共17层),143.13㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,暂无数据,暂无数据,暂无数据,2024-01-09,商品房,2024-01-09,普通住宅,未满两年,非共有,"
                                有抵押
                              ",已上传房本照片,20240110cN3kb
68.0,5102,汉南 汉南其它 四环外,圆梦08庄园1-3期,3室2厅1厨2卫,中楼层 (共11层),133.29㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,暂无数据,暂无数据,暂无数据,2023-12-12,商品房,2017-01-25,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20231223qGOuQ
87.0,6085,汉南 汉南其它 四环外,碧桂园凤凰湾,4室2厅1厨2卫,高楼层 (共17层),142.98㎡,平层,暂无数据,板楼,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2024-01-20,商品房,2021-05-14,普通住宅,满两年,共有,"
                                有抵押 20万元 业主自还
                              ",已上传房本照片,20240121UpAcg
40.0,4042,汉南 汉南其它 ,纱帽正街,3室2厅1厨1卫,低楼层 (共2层),98.98㎡,平层,89.1㎡,暂无数据,南 北,未知结构,精装,暂无数据,暂无数据,暂无数据,2023-12-25,商品房,2011-08-10,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230824IC2QH
50.0,5480,汉南 汉南其它 ,碧桂园江汉山色,2室2厅1厨1卫,低楼层 (共6层),91.25㎡,平层,暂无数据,板塔结合,南 北,钢混结构,其他,暂无数据,暂无数据,暂无数据,2024-01-06,商品房,2018-07-19,普通住宅,满五年,共有,"
                                有抵押 20万元
                              ",已上传房本照片,20240106YLaCv
46.0,3847,汉南 汉南其它 ,幸福家园小区,3室2厅1厨2卫,中楼层 (共16层),119.6㎡,平层,暂无数据,暂无数据,南 北,钢混结构,简装,暂无数据,暂无数据,暂无数据,2023-12-12,动迁安置房,2021-06-02,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20231212v92Bx
60.0,5561,汉南 汉南其它 ,太白湖畔D区,3室2厅1厨2卫,低楼层 (共32层),107.9㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,暂无数据,暂无数据,暂无数据,2024-01-08,商品房,2024-01-12,普通住宅,未满两年,共有,"
                                有抵押 50万元 中国银行
                              ",已上传房本照片,202401121j1qJ
40.0,5600,汉南 汉南其它 ,绿地城协子河畔A,2室2厅1厨1卫,高楼层 (共32层),71.43㎡,平层,暂无数据,暂无数据,南,钢混结构,精装,暂无数据,暂无数据,暂无数据,2023-11-29,商品房,2022-06-01,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20231129gL4YO
80.0,6243,汉南 汉南其它 四环外,新城庭瑞君悦观澜,4室2厅1厨2卫,高楼层 (共34层),128.15㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,两梯四户,有,暂无数据,2024-01-17,商品房,2021-01-01,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,20240123hu1Qc
55.0,5254,汉南 汉南其它 ,绿地城协子河畔A,3室2厅1厨2卫,低楼层 (共33层),104.69㎡,平层,暂无数据,板楼,南,钢混结构,精装,暂无数据,暂无数据,暂无数据,2024-01-11,商品房,2021-07-22,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220401C1jux
60.0,6149,汉南 汉南其它 ,绿地城南岛马影河畔B,3室1厅1厨2卫,高楼层 (共18层),97.58㎡,平层,暂无数据,暂无数据,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2024-01-21,商品房,2020-09-18,普通住宅,满两年,非共有,"
                                暂无数据
                              ",已上传房本照片,20210519YdfKf
85.0,6583,汉南 汉南其它 四环外,碧桂园凤凰湾,4室2厅1厨2卫,中楼层 (共34层),129.14㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,暂无数据,暂无数据,暂无数据,2023-12-10,商品房,2021-12-03,普通住宅,满两年,共有,"
                                有抵押 50万元 中信
                              ",已上传房本照片,20231212GTtGE
68.0,6273,汉南 汉南其它 四环外,新城庭瑞君悦观澜,3室2厅1厨2卫,低楼层 (共34层),108.41㎡,平层,暂无数据,暂无数据,南 北,钢混结构,精装,暂无数据,暂无数据,暂无数据,2024-01-21,商品房,2022-01-14,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20240122yB5E9
80.0,5858,汉南 汉南其它 四环外,圣特立国际花园,3室2厅1厨2卫,低楼层 (共10层),136.57㎡,平层,116.43㎡,暂无数据,南,钢混结构,精装,暂无数据,暂无数据,暂无数据,2024-01-12,商品房,2016-11-21,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,	20240112qYrMc
68.0,6287,汉南 汉南其它 四环外,新城庭瑞君悦观澜,3室2厅1厨2卫,中楼层 (共34层),108.17㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,暂无数据,2024-01-18,商品房,2023-10-18,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20240119Pae0J
70.0,5996,汉南 汉南其它 ,绿地城南岛马影河畔B,3室2厅1厨2卫,低楼层 (共21层),116.76㎡,平层,暂无数据,板楼,南 北,框架结构,精装,两梯四户,有,暂无数据,2024-01-21,商品房,2021-01-15,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230624sl7aC
48.0,4872,汉南 汉南其它 四环外,华发中城峰景湾,3室2厅1厨1卫,低楼层 (共34层),98.54㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2023-12-08,商品房,2023-12-11,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,2023121130C35
78.0,5805,汉南 汉南其它 ,太白湖畔D区,4室2厅1厨2卫,中楼层 (共11层),134.37㎡,平层,112.15㎡,板楼,南 北,钢混结构,精装,一梯两户,有,暂无数据,2023-12-05,商品房,2021-11-04,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20220617pXeh4
42.0,4503,汉南 汉南其它 四环外,江湾华庭,2室2厅1厨1卫,中楼层 (共16层),93.28㎡,平层,77.54㎡,板楼,南 北,钢混结构,简装,两梯四户,有,暂无数据,2024-01-16,商品房,2021-02-26,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20240116wn6fv
30.0,4843,汉南 汉南其它 ,盛世港湾,2室1厅1厨1卫,高楼层 (共17层),61.95㎡,平层,暂无数据,暂无数据,南,钢混结构,其他,两梯四户,有,暂无数据,2024-01-18,商品房,2023-04-11,普通住宅,未满两年,非共有,"
                                暂无数据
                              ",已上传房本照片,202304239hlc9
58.0,6736,汉南 汉南其它 四环外,圣特立国际花园,3室1厅1厨1卫,低楼层 (共18层),86.11㎡,平层,暂无数据,塔楼,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2024-01-05,商品房,2020-12-07,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20240105NMgPY
42.0,4503,汉南 汉南其它 四环外,江湾华庭,2室2厅1厨1卫,中楼层 (共16层),93.28㎡,平层,77.54㎡,板楼,南 北,钢混结构,简装,两梯四户,有,暂无数据,2024-01-16,商品房,2021-02-26,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20240116wn6fv
77.0,5931,汉南 汉南其它 四环外,碧桂园凰城悦山湖,4室2厅1厨2卫,低楼层 (共32层),129.83㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,暂无数据,暂无数据,暂无数据,2024-01-23,商品房,2021-06-28,普通住宅,满两年,共有,"
                                有抵押 45万元 中国银行 客户偿还
                              ",已上传房本照片,20220328E97wO
80.0,6627,汉南 汉南其它 四环外,圣特立国际花园,3室2厅1厨2卫,中楼层 (共11层),120.73㎡,平层,暂无数据,暂无数据,南,钢混结构,精装,暂无数据,暂无数据,暂无数据,2024-01-01,商品房,2016-01-01,普通住宅,满五年,共有,"
                                有抵押
                              ",已上传房本照片,20201116hXaKK
58.0,5278,汉南 汉南其它 ,左岸风景苑,4室2厅1厨2卫,高楼层 (共6层),109.91㎡,平层,暂无数据,暂无数据,南 北,混合结构,精装,暂无数据,暂无数据,暂无数据,2024-01-19,商品房,2009-01-24,普通住宅,满五年,非共有,"
                                有抵押
                              ",已上传房本照片,202401208JlPF
58.0,5278,汉南 汉南其它 ,左岸风景苑,4室2厅1厨2卫,高楼层 (共6层),109.91㎡,平层,暂无数据,暂无数据,南 北,混合结构,精装,暂无数据,暂无数据,暂无数据,2024-01-19,商品房,2009-01-24,普通住宅,满五年,非共有,"
                                有抵押
                              ",已上传房本照片,202401208JlPF
62.0,5741,汉南 汉南其它 四环外,新城庭瑞君悦观澜,3室2厅1厨2卫,低楼层 (共34层),108㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-12-20,商品房,2022-01-24,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20220126VCyVj
42.0,4347,汉南 汉南其它 四环外,汉南天地,3室1厅1厨1卫,低楼层 (共33层),96.63㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2024-01-02,商品房,2019-02-19,普通住宅,满两年,共有,"
                                有抵押 30万元 业主自还
                              ",已上传房本照片,20200729brJSP
70.0,5457,汉南 汉南其它 四环外,航城丽都,3室2厅1厨2卫,中楼层 (共33层),128.28㎡,平层,暂无数据,板楼,东南,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2023-12-17,商品房,2023-07-30,普通住宅,未满两年,非共有,"
                                有抵押
                              ",已上传房本照片,20231229lk0NA
78.0,5713,汉南 汉南其它 四环外,新城庭瑞君悦观澜,4室2厅1厨2卫,中楼层 (共31层),136.54㎡,平层,暂无数据,板塔结合,南 北,钢混结构,毛坯,两梯六户,有,暂无数据,2024-01-18,商品房,2022-02-22,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230901Jwtpx
70.0,5977,汉南 汉南其它 四环外,新城庭瑞君悦观澜,3室2厅1厨2卫,高楼层 (共31层),117.12㎡,平层,暂无数据,板塔结合,南,钢混结构,其他,两梯六户,有,暂无数据,2024-01-18,商品房,2022-12-15,普通住宅,未满两年,共有,"
                                有抵押 57万元 客户偿还
                              ",已上传房本照片,20230919FFkMh
52.0,4121,汉南 汉南其它 ,碧桂园翠堤春晓,3室2厅1厨2卫,中楼层 (共18层),126.2㎡,平层,106.2㎡,板楼,南 北,钢混结构,毛坯,两梯四户,有,暂无数据,2023-12-28,商品房,2011-06-23,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230724ptjNT
145.0,8697,汉南 汉南其它 ,绿地城北岛左岸,4室2厅1厨2卫,低楼层 (共5层),166.73㎡,暂无数据,暂无数据,板楼,南,框架结构,毛坯,暂无数据,无,暂无数据,2023-11-22,商品房,2017-01-01,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20231122UZ8tB
205.0,8092,汉南 汉南其它 ,碧桂园凰城峰景,5室3厅1厨3卫,低楼层 (共3层),253.35㎡,暂无数据,253.35㎡,暂无数据,南 北,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-10-30,商品房,2017-09-04,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20201216ZR4Ib
128.0,7089,汉南 汉南其它 ,浅月湾映翠湾,4室2厅1厨2卫,低楼层 (共3层),180.58㎡,暂无数据,暂无数据,暂无数据,南 北,钢混结构,毛坯,暂无数据,无,暂无数据,2023-11-02,商品房,2017-04-06,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20231103iHwUE
145.0,6758,汉南 汉南其它 ,浅月湾映翠湾,4室2厅1厨5卫,低楼层 (共3层),214.59㎡,暂无数据,214.59㎡,暂无数据,南 北,未知结构,毛坯,暂无数据,暂无数据,暂无数据,2023-11-25,商品房,2012-08-30,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20231125sL2Jc
43.0,6113,汉南 汉南其它 ,碧桂园翠堤春晓,2室1厅1厨1卫,高楼层 (共6层),70.35㎡,暂无数据,暂无数据,板楼,南 北,钢混结构,精装,暂无数据,无,暂无数据,2023-11-17,商品房,2012-05-17,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20221003SKEGN
89.0,5779,汉南 汉南其它 ,浅月湾映翠湾,3室2厅1厨3卫,低楼层 (共3层),154.03㎡,暂无数据,暂无数据,暂无数据,南 北,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2023-09-21,商品房,2019-10-08,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230710dGZLF
89.0,5632,汉南 汉南其它 ,浅月湾映翠湾,3室2厅1厨3卫,低楼层 (共3层),158.05㎡,暂无数据,暂无数据,暂无数据,南,钢混结构,毛坯,暂无数据,无,暂无数据,2022-05-23,商品房,2017-03-06,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20200730L4AeS
175.0,8657,汉南 汉南其它 ,南岛太白湖畔A,5室2厅1厨3卫,低楼层 (共3层),202.16㎡,暂无数据,暂无数据,暂无数据,南 北,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2022-02-25,商品房,2018-09-21,普通住宅,满五年,共有,"
                                有抵押 90万元
                              ",已上传房本照片,20210313wEiDE
88.0,5714,汉南 汉南其它 ,浅月湾映翠湾,3室3厅1厨3卫,低楼层 (共3层),154.03㎡,暂无数据,154.03㎡,暂无数据,南 北,未知结构,毛坯,暂无数据,无,暂无数据,2021-10-11,商品房,2014-07-29,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20211012Oh3j3
140.0,6521,汉南 汉南其它 ,浅月湾映翠湾,4室2厅1厨3卫,低楼层 (共3层),214.7㎡,暂无数据,暂无数据,暂无数据,南 北,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2023-04-20,商品房,2019-01-16,普通住宅,满五年,非共有,"
                                有抵押 30万元 业主自还
                              ",已上传房本照片,20230420mnUIr
185.0,7363,汉南 汉南其它 ,碧桂园凰城峰景,5室3厅1厨3卫,低楼层 (共3层),251.29㎡,暂无数据,暂无数据,暂无数据,南,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2023-09-05,商品房,2017-01-13,普通住宅,满五年,非共有,"
                                有抵押 63万元 邮政银行
                              ",已上传房本照片,20230907on9OV
360.0,15228,汉南 汉南其它 ,南岛马影河畔C,5室2厅1厨3卫,低楼层 (共3层),236.42㎡,暂无数据,暂无数据,暂无数据,东南,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2023-04-07,商品房,2021-03-03,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20210625Ami4A
215.0,9344,汉南 汉南其它 ,碧桂园凰城峰景,5室2厅1厨4卫,低楼层 (共3层),230.11㎡,暂无数据,暂无数据,暂无数据,南 北,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2022-05-19,商品房,2017-11-29,普通住宅,满五年,共有,"
                                有抵押 70万元
                              ",已上传房本照片,20200701Lld8q
208.0,10681,汉南 汉南其它 ,绿地城北岛红郡,5室2厅1厨3卫,低楼层 (共3层),194.75㎡,暂无数据,暂无数据,暂无数据,南,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2022-03-16,商品房,2016-03-16,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20220307ayYf4
220.0,9792,汉南 汉南其它 ,南岛太白湖畔A,5室2厅1厨4卫,低楼层 (共4层),224.69㎡,暂无数据,暂无数据,暂无数据,南 北,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2021-04-17,商品房,2020-10-19,普通住宅,满两年,非共有,"
                                有抵押 85万元
                              ",已上传房本照片,20210223Zu5pc
94.0,5425,汉南 汉南其它 ,浅月湾映翠湾,3室2厅1厨3卫,低楼层 (共3层),173.3㎡,暂无数据,暂无数据,平房,南 北,钢混结构,毛坯,暂无数据,无,暂无数据,2023-08-22,商品房,2020-08-20,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202301048dfKd
95.0,6072,汉南 汉南其它 ,浅月湾映翠湾,3室2厅1厨3卫,低楼层 (共3层),156.48㎡,暂无数据,暂无数据,板塔结合,南 北,钢混结构,精装,暂无数据,无,暂无数据,2023-05-03,商品房,2017-03-20,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20191230jCbmS
198.0,7816,汉南 汉南其它 ,碧桂园凰城峰景,5室3厅1厨3卫,低楼层 (共3层),253.35㎡,暂无数据,253.35㎡,暂无数据,南 北,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-10-26,商品房,2017-02-27,普通住宅,满五年,非共有,"
                                有抵押 50万元
                              ",已上传房本照片,20230626LRkMd
213.0,9153,汉南 汉南其它 ,碧桂园凰城峰景,5室3厅1厨3卫,低楼层 (共3层),232.73㎡,暂无数据,232.73㎡,板塔结合,南 北,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-10-30,商品房,2021-09-28,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230831N4hOK
150.0,9104,汉南 汉南其它 四环外,新城庭瑞君悦观澜,4室2厅1厨2卫,低楼层 (共4层),164.77㎡,暂无数据,暂无数据,板楼,南,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2023-06-18,商品房,2020-12-02,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,		20210227cGdbh
180.0,9057,汉南 汉南其它 ,绿地城北岛红郡,4室2厅1厨3卫,低楼层 (共3层),198.76㎡,暂无数据,暂无数据,暂无数据,南 北,钢混结构,毛坯,一梯四户,有,暂无数据,2022-05-06,商品房,2020-12-18,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,202205062cNXJ
248.0,10844,汉南 汉南其它 ,绿地城南岛太白湖畔C区,5室3厅1厨3卫,低楼层 (共4层),228.71㎡,暂无数据,暂无数据,暂无数据,南 北,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-07-22,商品房,2020-07-07,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20200818BTbna
165.0,10592,汉南 汉南其它 四环外,新城庭瑞君悦观澜,4室2厅1厨3卫,中楼层 (共4层),155.79㎡,暂无数据,暂无数据,板楼,南,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2023-04-28,商品房,2020-10-09,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230428uQ5y0
170.0,7923,汉南 汉南其它 ,浅月湾映翠湾,4室2厅1厨5卫,低楼层 (共3层),214.59㎡,暂无数据,暂无数据,暂无数据,南 北,钢混结构,其他,暂无数据,暂无数据,暂无数据,2022-06-06,商品房,2016-06-09,普通住宅,满五年,共有,"
                                有抵押
                              ",已上传房本照片,20220606ZrXot
219.0,9544,汉南 汉南其它 ,浅月湾映翠湾,5室2厅1厨3卫,低楼层 (共3层),229.47㎡,暂无数据,暂无数据,板塔结合,南 北,钢混结构,其他,暂无数据,无,暂无数据,2023-06-19,商品房,2018-06-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,2022103071r8M
160.0,6531,汉南 汉南其它 ,浅月湾映翠湾,5室2厅1厨4卫,低楼层 (共3层),244.99㎡,暂无数据,244.99㎡,暂无数据,南 北,未知结构,其他,暂无数据,暂无数据,暂无数据,2022-01-08,商品房,2016-01-08,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20220307TrWYL
192.0,9177,汉南 汉南其它 ,南岛太白湖畔A,6室2厅1厨2卫,低楼层 (共3层),209.24㎡,暂无数据,暂无数据,暂无数据,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2021-06-30,商品房,2019-08-29,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,	20210601bEUk4
330.0,11170,汉南 汉南其它 ,绿地城南岛马影河畔B,5室2厅1厨3卫,低楼层 (共3层),295.44㎡,暂无数据,暂无数据,暂无数据,南 北,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-05-31,商品房,2021-06-17,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230531kxJhh
98.0,5655,汉南 汉南其它 ,浅月湾映翠湾,4室1厅1厨3卫,低楼层 (共3层),173.3㎡,暂无数据,173.3㎡,板塔结合,南 北,钢混结构,毛坯,暂无数据,无,暂无数据,2023-06-21,商品房,2017-06-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210408IbLCF
218.0,9172,汉南 汉南其它 ,绿地城北岛红郡,5室2厅1厨4卫,低楼层 (共3层),237.69㎡,暂无数据,暂无数据,暂无数据,南 北,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-05-07,商品房,2021-09-07,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230507g5oYS
127.8,7189,汉南 汉南其它 ,浅月湾映翠湾,3室2厅1厨3卫,低楼层 (共3层),177.79㎡,暂无数据,177.79㎡,暂无数据,南,钢混结构,其他,暂无数据,无,暂无数据,2021-01-13,商品房,2015-06-03,普通住宅,满五年,非共有,"
                                有抵押 20万元
                              ",已上传房本照片,20200423if2Sg
110.0,7238,汉南 汉南其它 ,浅月湾映翠湾,3室2厅1厨3卫,低楼层 (共3层),151.99㎡,暂无数据,暂无数据,平房,南 北,钢混结构,精装,暂无数据,无,暂无数据,2021-08-30,商品房,2013-01-08,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20200515IjoT4
130.0,8640,汉南 汉南其它 ,浅月湾映翠湾,3室2厅1厨2卫,低楼层 (共2层),150.47㎡,暂无数据,暂无数据,暂无数据,南 北,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2023-10-30,商品房,2018-08-01,普通住宅,满五年,非共有,"
                                有抵押
                              ",已上传房本照片,20220408CVtH4
